train_number,train_name,origin,destination,seat_class,weather,current_delay_minutes,distance_km,scheduled_halts,hour_of_day,is_rush_hour,will_be_delayed
760,Padma Express,Rajshahi,Dhaka (Kamalapur),AC_B,clear,18,343,9,12,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,78,343,9,1,0,1
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SNIGDHA,cloudy,56,320,9,10,0,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,S_CHAIR,clear,0,405,11,18,1,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_CHAIR,light_rain,0,500,15,22,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,clear,0,343,9,8,1,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,cloudy,0,343,3,11,0,0
733,Titumir Express,Rajshahi,Chilahati,F_CHAIR,light_rain,0,320,12,2,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHOVAN,cloudy,0,319,11,8,1,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,clear,0,343,3,7,1,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_SEAT,cloudy,31,500,15,10,0,1
723,Udayan Express,Sylhet,Chattogram,S_CHAIR,clear,0,430,14,22,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),SNIGDHA,clear,0,343,9,12,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,heavy_rain,0,343,9,17,1,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_SEAT,clear,13,135,8,13,0,1
773,Kalni Express,Dhaka (Kamalapur),Sylhet,AC_S,clear,0,319,8,14,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),SHOVAN,cloudy,28,343,9,11,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,SHULOV,light_rain,2,465,12,5,0,1
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SHULOV,cloudy,0,240,10,8,1,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,cloudy,0,480,13,21,0,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,AC_B,cloudy,89,343,9,3,0,1
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,clear,0,343,9,3,0,0
719,Paharika Express,Chattogram,Sylhet,AC_B,clear,0,430,14,3,0,1
727,Rupsha Express,Khulna,Chilahati,F_SEAT,cloudy,9,450,16,14,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,cloudy,7,452,6,6,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SHULOV,clear,0,320,4,17,1,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),AC_B,clear,0,405,11,12,0,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,light_rain,10,343,9,9,1,1
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,AC_S,clear,0,240,11,22,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_S,cloudy,7,465,12,22,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,clear,0,452,6,14,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,7,320,4,13,0,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,S_CHAIR,clear,10,405,11,9,1,1
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,AC_S,light_rain,0,319,13,18,1,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SHOVAN,light_rain,0,343,9,13,0,0
761,Sagardari Express,Khulna,Rajshahi,F_SEAT,clear,0,280,12,2,0,0
731,Barendra Express,Rajshahi,Chilahati,F_SEAT,clear,10,320,13,20,1,0
733,Titumir Express,Rajshahi,Chilahati,F_SEAT,light_rain,0,320,12,19,1,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_CHAIR,clear,5,135,8,3,0,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,AC_B,heavy_rain,0,343,8,10,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,cloudy,0,240,11,14,0,0
731,Barendra Express,Rajshahi,Chilahati,F_BERTH,clear,60,320,13,10,0,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),F_BERTH,cloudy,0,135,8,17,1,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,clear,5,452,5,18,1,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,AC_B,clear,38,240,11,5,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,AC_S,heavy_rain,20,343,3,8,1,1
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,cloudy,3,320,9,23,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,AC_B,cloudy,0,240,10,18,1,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,AC_B,cloudy,0,320,4,2,0,1
715,Kapotaksha Express,Khulna,Rajshahi,F_BERTH,clear,0,280,14,4,0,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SHOVAN,cloudy,0,320,9,6,0,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,0,343,8,3,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,light_rain,0,343,3,17,1,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHULOV,clear,5,319,13,6,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,cloudy,2,320,4,2,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SNIGDHA,clear,0,343,9,5,0,0
731,Barendra Express,Rajshahi,Chilahati,F_BERTH,clear,0,320,13,1,0,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHULOV,cloudy,0,319,13,20,1,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),AC_B,clear,0,319,10,10,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SHULOV,cloudy,77,240,10,7,1,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,AC_B,cloudy,10,343,3,21,0,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_SEAT,cloudy,0,135,8,23,0,0
727,Rupsha Express,Khulna,Chilahati,F_CHAIR,cloudy,11,450,16,8,1,1
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHULOV,clear,0,460,13,18,1,1
731,Barendra Express,Rajshahi,Chilahati,F_BERTH,light_rain,0,320,13,1,0,1
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,AC_S,clear,90,320,4,1,0,0
727,Rupsha Express,Khulna,Chilahati,SHULOV,clear,18,450,16,10,0,1
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,cloudy,16,343,9,1,0,1
726,Sundarban Express,Khulna,Dhaka (Kamalapur),SNIGDHA,light_rain,5,405,11,0,0,1
733,Titumir Express,Rajshahi,Chilahati,F_CHAIR,cloudy,4,320,12,15,0,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),SHOVAN,light_rain,31,135,8,0,0,1
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_B,heavy_rain,1,280,12,9,1,1
710,Parabat Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,cloudy,0,319,11,1,0,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,cloudy,0,480,14,3,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),AC_B,cloudy,73,343,9,7,1,0
715,Kapotaksha Express,Khulna,Rajshahi,S_CHAIR,cloudy,0,280,14,2,0,1
731,Barendra Express,Rajshahi,Chilahati,SHOVAN,clear,0,320,13,13,0,0
731,Barendra Express,Rajshahi,Chilahati,F_SEAT,cloudy,0,320,13,5,0,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHULOV,cloudy,0,135,8,7,1,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,11,320,4,17,1,1
726,Sundarban Express,Khulna,Dhaka (Kamalapur),AC_B,light_rain,0,405,11,7,1,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SHULOV,cloudy,0,343,9,2,0,1
707,Tista Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,light_rain,0,240,10,14,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,0,343,3,11,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,light_rain,1,319,10,20,1,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,clear,0,480,13,20,1,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,light_rain,0,480,11,15,0,0
719,Paharika Express,Chattogram,Sylhet,S_CHAIR,clear,0,430,14,8,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,light_rain,0,480,14,7,1,0
727,Rupsha Express,Khulna,Chilahati,F_BERTH,light_rain,85,450,16,12,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,clear,6,452,6,22,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_S,cloudy,0,460,13,15,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_S,clear,11,465,12,6,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,clear,29,452,6,3,0,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SNIGDHA,cloudy,0,320,9,10,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHULOV,heavy_rain,76,343,3,22,0,1
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,AC_S,cloudy,3,343,9,9,1,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SHOVAN,clear,10,280,12,19,1,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_S,clear,53,405,13,5,0,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHULOV,cloudy,0,135,8,7,1,0
733,Titumir Express,Rajshahi,Chilahati,F_BERTH,cloudy,1,320,12,5,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,cloudy,26,343,9,20,1,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,AC_B,light_rain,0,405,11,3,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_S,cloudy,9,343,9,19,1,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,0,343,3,6,0,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SHULOV,light_rain,0,480,13,7,1,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,clear,0,480,13,21,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,AC_B,clear,13,320,8,9,1,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,clear,0,240,12,12,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,cloudy,0,319,10,22,0,1
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,clear,0,343,9,12,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),SHULOV,light_rain,0,480,14,9,1,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_BERTH,cloudy,74,135,8,4,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,heavy_rain,0,452,6,21,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_S,light_rain,5,480,11,2,0,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,light_rain,25,480,13,22,0,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,AC_B,clear,3,343,8,3,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,light_rain,0,320,8,15,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,clear,10,452,6,1,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_S,clear,0,280,12,10,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,light_rain,0,319,10,23,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SHULOV,clear,0,319,10,13,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,cloudy,3,343,9,12,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_B,clear,0,460,13,1,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SNIGDHA,light_rain,71,319,10,21,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,S_CHAIR,clear,0,465,12,5,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_B,clear,12,280,12,6,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,AC_S,clear,27,240,11,21,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,AC_S,cloudy,1,240,10,9,1,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,light_rain,0,319,10,9,1,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),SHOVAN,clear,9,343,9,19,1,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_B,clear,0,405,13,20,1,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,AC_S,clear,12,319,8,19,1,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHULOV,clear,20,320,8,12,0,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHOVAN,light_rain,0,135,8,15,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,SNIGDHA,light_rain,0,420,7,4,0,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,AC_S,heavy_rain,0,480,13,23,0,1
723,Udayan Express,Sylhet,Chattogram,SNIGDHA,clear,0,430,14,1,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_BERTH,cloudy,27,500,15,12,0,1
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,heavy_rain,24,320,8,14,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,cloudy,0,452,6,14,0,0
802,Chattala Express,Dhaka (Kamalapur),Chattogram,SHOVAN,light_rain,8,320,12,20,1,1
763,Chitra Express,Dhaka (Kamalapur),Khulna,S_CHAIR,clear,0,405,13,0,0,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,AC_S,clear,1,480,14,11,0,1
795,Benapole Express,Dhaka (Kamalapur),Benapole,SHOVAN,clear,50,420,7,14,0,1
723,Udayan Express,Sylhet,Chattogram,S_CHAIR,light_rain,0,430,14,6,0,0
715,Kapotaksha Express,Khulna,Rajshahi,S_CHAIR,clear,4,280,14,18,1,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHULOV,light_rain,0,135,8,1,0,1
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SHULOV,light_rain,0,320,8,3,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,1,320,8,21,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_S,clear,2,280,12,9,1,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SHOVAN,clear,0,452,6,13,0,1
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_S,cloudy,0,405,13,21,0,1
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHULOV,cloudy,2,460,13,3,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),SNIGDHA,clear,0,405,11,1,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,clear,2,240,11,1,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,AC_S,clear,30,240,10,2,0,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,0,320,8,15,0,0
715,Kapotaksha Express,Khulna,Rajshahi,F_SEAT,clear,0,280,14,18,1,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,AC_S,cloudy,30,405,11,23,0,1
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_B,light_rain,0,405,13,10,0,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SHULOV,cloudy,18,480,14,16,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,cloudy,4,320,8,20,1,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,clear,0,480,13,15,0,1
764,Chitra Express,Khulna,Dhaka (Kamalapur),SNIGDHA,clear,0,405,13,20,1,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,25,320,9,14,0,0
727,Rupsha Express,Khulna,Chilahati,SHULOV,clear,7,450,16,0,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,SHULOV,clear,9,500,15,14,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,light_rain,6,320,4,15,0,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,AC_B,clear,0,405,11,20,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,cloudy,0,480,14,22,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,0,319,10,6,0,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,AC_B,light_rain,14,343,8,14,0,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,0,320,8,18,1,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHULOV,cloudy,3,452,6,19,1,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,heavy_rain,56,343,9,9,1,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,9,343,8,10,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_S,clear,0,480,11,21,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,cloudy,0,452,6,15,0,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,S_CHAIR,cloudy,20,135,8,0,0,1
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_B,cloudy,19,320,8,9,1,1
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,light_rain,0,320,4,14,0,0
727,Rupsha Express,Khulna,Chilahati,SHOVAN,light_rain,0,450,16,22,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,clear,0,343,9,8,1,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,AC_S,light_rain,6,405,11,6,0,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,clear,2,319,13,3,0,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,clear,0,480,13,22,0,1
719,Paharika Express,Chattogram,Sylhet,SHOVAN,clear,20,430,14,17,1,0
719,Paharika Express,Chattogram,Sylhet,SHOVAN,clear,27,430,14,5,0,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,0,320,9,6,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,SHOVAN,light_rain,0,405,13,7,1,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_SEAT,heavy_rain,23,500,15,3,0,1
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,AC_B,light_rain,0,319,13,15,0,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SNIGDHA,cloudy,0,452,6,0,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_S,light_rain,0,480,11,22,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHULOV,light_rain,0,343,3,10,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,cloudy,0,452,6,12,0,0
719,Paharika Express,Chattogram,Sylhet,AC_B,clear,2,430,14,19,1,0
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,light_rain,0,320,4,21,0,1
761,Sagardari Express,Khulna,Rajshahi,S_CHAIR,clear,0,280,12,4,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),SNIGDHA,heavy_rain,20,480,14,23,0,1
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SHOVAN,light_rain,0,320,4,19,1,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,17,320,9,16,0,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_CHAIR,clear,0,500,15,17,1,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHULOV,clear,2,319,13,10,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),AC_B,clear,0,319,11,10,0,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),AC_S,cloudy,0,460,13,10,0,0
727,Rupsha Express,Khulna,Chilahati,SHULOV,clear,6,450,16,15,0,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,cloudy,30,319,8,4,0,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),SHULOV,clear,0,135,8,0,0,0
731,Barendra Express,Rajshahi,Chilahati,SHOVAN,clear,0,320,13,17,1,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,clear,0,343,9,16,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SHULOV,clear,0,320,4,14,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHULOV,light_rain,0,460,13,15,0,1
709,Parabat Express,Dhaka (Kamalapur),Sylhet,AC_B,cloudy,0,319,11,14,0,1
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,clear,9,240,10,18,1,1
707,Tista Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,clear,0,240,10,7,1,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,light_rain,11,343,9,14,0,1
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,clear,3,240,10,3,0,0
723,Udayan Express,Sylhet,Chattogram,SHULOV,clear,8,430,14,20,1,1
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,AC_B,cloudy,0,320,4,18,1,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,heavy_rain,0,452,6,23,0,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),AC_S,clear,0,320,9,13,0,0
731,Barendra Express,Rajshahi,Chilahati,F_SEAT,cloudy,9,320,13,10,0,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,AC_S,clear,0,320,9,16,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_B,clear,30,465,12,17,1,1
763,Chitra Express,Dhaka (Kamalapur),Khulna,SHULOV,clear,0,405,13,21,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,cloudy,0,343,9,12,0,0
761,Sagardari Express,Khulna,Rajshahi,SHULOV,cloudy,0,280,12,7,1,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,SHOVAN,clear,4,465,12,0,0,1
701,Subarna Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,cloudy,0,320,4,13,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),S_CHAIR,cloudy,0,480,14,6,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_S,clear,47,405,13,18,1,1
727,Rupsha Express,Khulna,Chilahati,F_SEAT,light_rain,18,450,16,5,0,1
733,Titumir Express,Rajshahi,Chilahati,F_CHAIR,light_rain,0,320,12,20,1,1
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),S_CHAIR,light_rain,0,320,8,11,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,cloudy,76,343,9,1,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,clear,0,480,11,19,1,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_SEAT,cloudy,0,500,15,5,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),SNIGDHA,cloudy,0,343,9,23,0,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,cloudy,0,480,13,8,1,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),S_CHAIR,cloudy,0,405,11,17,1,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SHOVAN,heavy_rain,9,320,8,12,0,1
761,Sagardari Express,Khulna,Rajshahi,F_CHAIR,heavy_rain,8,280,12,0,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHULOV,light_rain,0,343,9,11,0,1
739,Upaban Express,Dhaka (Kamalapur),Sylhet,AC_S,clear,7,319,10,5,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SNIGDHA,clear,0,460,13,23,0,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,AC_S,light_rain,22,319,11,3,0,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,cloudy,0,240,12,19,1,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SNIGDHA,cloudy,0,460,13,18,1,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,heavy_rain,0,343,3,21,0,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SHULOV,cloudy,6,320,8,12,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_CHAIR,clear,0,500,15,19,1,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,AC_S,clear,0,343,3,14,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHULOV,clear,0,460,13,13,0,1
715,Kapotaksha Express,Khulna,Rajshahi,SHULOV,clear,0,280,14,20,1,0
733,Titumir Express,Rajshahi,Chilahati,S_CHAIR,clear,0,320,12,22,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,light_rain,0,319,10,11,0,0
715,Kapotaksha Express,Khulna,Rajshahi,F_CHAIR,clear,14,280,14,19,1,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SHOVAN,clear,5,240,10,15,0,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),S_CHAIR,cloudy,0,320,9,10,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),AC_B,clear,0,343,9,9,1,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),SNIGDHA,light_rain,64,343,9,13,0,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHULOV,clear,0,320,8,3,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,SHOVAN,clear,79,405,13,3,0,1
707,Tista Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,clear,4,240,10,4,0,0
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,60,320,4,17,1,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHULOV,cloudy,10,320,8,20,1,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHULOV,cloudy,0,480,11,2,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,AC_S,clear,1,319,10,4,0,0
